remume_versao;codigo_identificacao;descricao_original;principio_ativo;concentracao;forma_farmaceutica;apresentacao;local_dispensacao;restricao;via_administracao;situacao
23/09/2026;PIR-F10EFA;Estrogênios Conjugados 0,625mg/g - Creme vaginal;Estrogênios Conjugados;0,625mg/g;creme vaginal;;;;vaginal;ativo
23/09/2026;PIR-372E32;Fenitoína 100mg - Comprimido;Fenitoína;100mg;comprimido;;;;oral;ativo
23/09/2026;PIR-7B09FC;Fenitoína 50mg/ml - Solução injetável;Fenitoína;50mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-0029C5;Fenobarbital 100mg - Comprimido;Fenobarbital;100mg;comprimido;;;;oral;ativo
23/09/2026;PIR-0E2484;Fenobarbital 40mg/ml - Solução injetável;Fenobarbital;40mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-C32347;Fenobarbital 40mg/ml - Suspensão oral;Fenobarbital;40mg/ml;suspensão oral;;;;oral;ativo
23/09/2026;PIR-C25960;Ferripolimaltose 100mg - Comprimido mastigável;Ferripolimaltose;100mg;comprimido mastigável;;;;oral;ativo
23/09/2026;PIR-9ACF98;Ferripolimaltose 10mg/ml - Xarope;Ferripolimaltose;10mg/ml;xarope;;;;oral;ativo
23/09/2026;PIR-FA0CB5;Ferripolimaltose 50mg/ml - Solução oral;Ferripolimaltose;50mg/ml;solução oral;;;;oral;ativo
23/09/2026;PIR-24C060;Finasterida 5mg - Comprimido;Finasterida;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-EFC161;Fluconazol 150mg - Cápsula gelatinosa dura;Fluconazol;150mg;cápsula;;;;oral;ativo
23/09/2026;PIR-E832D0;Flumazenil 0,1mg/ml - Solução injetável;Flumazenil;0,1mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-44C199;Fluoxetina 20mg - Cápsula;Fluoxetina;20mg;cápsula;;;;oral;ativo
23/09/2026;PIR-840B16;Fosfato de Potássio Monobásico + Fosfato de Potássio Dibásico 0,03g/mL + 0,1567g/mL (equivalente a 2mEq/mL) - Solução injetável;Fosfato de Potássio Monobásico + Fosfato de Potássio Dibásico;0,03g/mL + 0,1567g/mL;solução injetável;;;;injetável;ativo
23/09/2026;PIR-5B5245;Fosfato Sódico de Prednisolona 3mg/ml - Solução oral;Fosfato Sódico de Prednisolona;3mg/ml;solução oral;;;;oral;ativo
23/09/2026;PIR-7373E1;Furosemida 10mg/ml - Solução injetável;Furosemida;10mg/ml;solução injetável;;;;injetável;ativo
