remume_versao;codigo_identificacao;descricao_original;principio_ativo;concentracao;forma_farmaceutica;apresentacao;local_dispensacao;restricao;via_administracao;situacao
23/09/2026;PIR-60AB61;Noretisterona + Estradiol 50+5mg/ml (Noregyna/Mesigyna) - Ampola;Noretisterona + Estradiol;50+5mg/ml;;Ampola;;;;ativo
23/09/2026;PIR-0ED806;Nortriptilina 25mg - Cápsula;Nortriptilina;25mg;cápsula;;;;oral;ativo
23/09/2026;PIR-18112F;Nortriptilina 50mg - Cápsula;Nortriptilina;50mg;cápsula;;;;oral;ativo
23/09/2026;PIR-E4C91E;Oseltamivir 30mg - Cápsula;Oseltamivir;30mg;cápsula;;;;oral;ativo
23/09/2026;PIR-F79DFA;Oseltamivir 45mg - Cápsula;Oseltamivir;45mg;cápsula;;;;oral;ativo
23/09/2026;PIR-A36232;Oseltamivir 75mg - Cápsula;Oseltamivir;75mg;cápsula;;;;oral;ativo
23/09/2026;PIR-9A0834;Paracetamol 200mg/ml - Frasco;Paracetamol;200mg/ml;;Frasco;;;;ativo
23/09/2026;PIR-A6E13E;Paracetamol 500mg - Comprimido;Paracetamol;500mg;comprimido;;;;oral;ativo
23/09/2026;PIR-6E7FEE;Prednisona 20mg - Comprimido;Prednisona;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-40D711;Prednisona 5mg - Comprimido;Prednisona;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-F8CC08;Prometazina 25mg - Comprimido;Prometazina;25mg;comprimido;;;;oral;ativo
23/09/2026;PIR-AC7D2A;Sais de Reidratação (soro oral) - Sachê;Sais de Reidratação (soro oral) - Sachê;;;Sachê;;;;ativo
23/09/2026;PIR-2A7262;Seringas 1ml (para aplicação de insulina) - Unidade;Seringas;1ml;;Seringa;;;;ativo
23/09/2026;PIR-770298;Sinvastatina 20mg - Comprimido;Sinvastatina;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-3D61D9;Sulfametoxazol + Trimetoprima 40+8mg/ml (Bactrim) - Frasco;Sulfametoxazol + Trimetoprima;40+8mg/ml;;Frasco;;;;ativo
23/09/2026;PIR-A9E4AF;Sulfametoxazol + Trimetoprima 400+80mg (Bactrim) - Comprimido;Sulfametoxazol + Trimetoprima;400+80mg;comprimido;;;;oral;ativo
23/09/2026;PIR-6715B0;Sulfato Ferroso 125mg/ml - Frasco (gotas);Sulfato Ferroso;125mg/ml;gotas;Frasco;;;;ativo
23/09/2026;PIR-34C1BA;Sulfato Ferroso 40mg - Comprimido;Sulfato Ferroso;40mg;comprimido;;;;oral;ativo
23/09/2026;PIR-A45D6F;Tiras Reagentes para Dosagem de Glicemia - Frasco;Tiras Reagentes para Dosagem de Glicemia - Frasco;;;Frasco;;;;ativo
23/09/2026;PIR-1EF56B;Varfarina Sódica 5mg (Marevan) - Comprimido;Varfarina Sódica;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-1C03E4;Ácido Acetilsalicílico 100mg (AAS) - Comprimido;Ácido Acetilsalicílico;100mg;comprimido;;;;oral;ativo
23/09/2026;PIR-CB7568;Ácido Fólico 5mg - Comprimido;Ácido Fólico;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-C08FFB;Ácido Valpróico 250mg (Depakene) - Cápsula;Ácido Valpróico;250mg;cápsula;;;;oral;ativo
23/09/2026;PIR-FA971A;Ácido Valpróico 50mg/ml (Depakene) - Frasco;Ácido Valpróico;50mg/ml;;Frasco;;;;ativo
